CustomerID,Recency,Frequency,Monetary,RFM_Score,VIP
12393,0.9037940379403794,0.012594458438287152,0.003936311417504094,0.2782227028847582,0
12394,0.9146341463414634,0.0025188916876574307,0.0020852348983367297,0.27606673672593507,0
12395,0.975609756097561,0.035264483627204024,0.008318272746878505,0.311978823192246,0
12396,0.08807588075880757,0.0,0.0015250517107966623,0.026727774569801604,0
12397,0.9525745257452575,0.0025188916876574307,0.003953475804866046,0.2878224987283791,0
12398,0.9390243902439024,0.0,0.002681767166481581,0.28224367050646704,0
12399,0.8401084010840109,0.015113350125944586,0.0032182815672383252,0.2602328517016232,0
12400,0.44037940379403784,0.0,0.0003322828290261124,0.13218027770401658,0
12401,0.5907859078590786,0.0,0.0001336194174061999,0.1772624962412048,0
12402,0.5636856368563685,0.012594458438287152,0.0020596443571789104,0.17581484914748993,0
12403,0.9336043360433605,0.0025188916876574307,0.0016694789434030196,0.28167464244551743,0
12404,0.0772357723577235,0.0,9.902783866527095e-05,0.0231905372750501,0
12405,0.7994579945799458,0.0,0.002804513067683368,0.2403983009875204,0
12406,0.9715447154471545,0.010075566750629723,0.010491481289914385,0.29859949426744403,0
12407,0.9336043360433605,0.010075566750629723,0.002800784535691824,0.28567924109546133,0
12408,0.9566395663956639,0.017632241813602016,0.007124978257073903,0.297232986476915,0
12409,0.8943089430894309,0.015113350125944586,0.03846192635015974,0.2835417432598335,0
12410,0.5826558265582655,0.005037783375314861,0.0016601986765518207,0.17764767939044745,0
12411,0.4457994579945799,0.0,0.0005649465103486472,0.13385282670044368,0
12412,0.8997289972899729,0.012594458438287152,0.004260677275517325,0.2770680638612389,0
12413,0.9105691056910569,0.007556675062972292,0.0016367762685344587,0.2772764244925101,0
12414,0.7073170731707317,0.012594458438287152,0.0015595118875290786,0.2188042535478689,0
12415,0.9688346883468835,0.06801007556675064,0.2372716541065509,0.37210977510875054,0
12416,0.11111111111111105,0.0,0.00032786443648987786,0.03339890622063129,0
12417,0.997289972899729,0.047858942065491177,0.011192100374052242,0.3253548829774747,0
12418,0.8482384823848239,0.007556675062972292,0.003315026296005691,0.25891288750613445,0
12419,0.47831978319783197,0.0025188916876574307,0.0008213611047098257,0.14491965302412027,0
12420,0.9146341463414634,0.0,0.0009813101995717278,0.2745865059423534,0
12421,0.9796747967479675,0.012594458438287152,0.0017996326328347009,0.30055959477010075,0
12422,0.8712737127371274,0.04030226700251889,0.008588517402635628,0.2832509508029248,0
12423,1.0,0.022670025188916875,0.0043024959647264445,0.31219551178740373,0
12424,0.7804878048780488,0.007556675062972292,0.00548123768208828,0.23902092653131843,0
12425,0.8956639566395663,0.0025188916876574307,0.002855464196484109,0.27052972567499545,0
12426,0.7371273712737128,0.0025188916876574307,0.002204695749325702,0.2228385963758077,0
12427,0.9715447154471545,0.005037783375314861,0.0018500581536013921,0.29435231795252403,0
12428,0.9661246612466124,0.020151133501259445,0.013063839859058205,0.30252573309642505,0
12429,0.989159891598916,0.017632241813602016,0.012290949670238445,0.3080222783205235,0
12430,0.943089430894309,0.0,0.00041629798821882436,0.2830100888659364,0
12431,0.9525745257452575,0.0654911838790932,0.01782964288054884,0.3220838782392336,0
12432,0.943089430894309,0.010075566750629723,0.008305214672282568,0.289625655578064,0
12433,1.0,0.022670025188916875,0.033800390822423816,0.3180950907589432,0
12434,0.8861788617886179,0.005037783375314861,0.0018075660290986463,0.26873406343006256,0
12435,0.8929539295392954,0.012594458438287152,0.0228688442060009,0.27875717692213237,0
12436,0.8658536585365854,0.0,0.000831216255348267,0.2599223408120453,0
12437,0.9986449864498645,0.09571788413098237,0.020827957485537153,0.351618029497558,0
12438,0.9823848238482384,0.0025188916876574307,0.004769728656494946,0.2969288387295992,0
12439,0.07588075880758804,0.0025188916876574307,0.0018974942786744232,0.024403172341840015,0
12440,0.37533875338753386,0.0025188916876574307,0.0014064121223608932,0.11414235428456104,0
12441,0.5040650406504066,0.0,0.0005652750153699287,0.15133256719819596,0
12442,0.997289972899729,0.0,0.00027776742074446796,0.2992425453540676,0
12443,0.009485094850948506,0.0,0.0007922884103264239,0.0030039861373498365,0
12444,0.9728997289972899,0.010075566750629723,0.008216748270051494,0.29855105172851215,0
12445,0.9715447154471545,0.0025188916876574307,0.0007096201217209656,0.29286478450231923,0
12446,0.9227642276422764,0.0,0.0016414738903387824,0.2771575630707507,0
12447,0.6720867208672087,0.0,0.0007778013388879152,0.20178157652794018,0
12448,0.9417344173441734,0.0,0.0007333874600106731,0.28266700269525413,0
12449,0.9715447154471545,0.012594458438287152,0.00793822528775808,0.2993482889108415,0
12450,0.7899728997289973,0.010075566750629723,0.0011255403291653165,0.2422547613598471,0
12451,0.986449864498645,0.017632241813602016,0.020805750546098532,0.3089122303656142,0
12452,0.978319783197832,0.0025188916876574307,0.0007023765860017111,0.2948958561203786,0
12453,0.8197831978319783,0.0,0.0011565676284253424,0.24616627287527854,0
12454,0.9254742547425474,0.010075566750629723,0.02739211197027949,0.28815848219213497,0
12455,0.9024390243902439,0.022670025188916875,0.009653120050353249,0.2839973439216023,0
12456,0.9417344173441734,0.005037783375314861,0.005220092615420649,0.28608323541399355,0
12457,0.9119241192411924,0.017632241813602016,0.004916011942471543,0.283376559067653,0
12458,0.9051490514905149,0.007556675062972292,0.002914726502323269,0.2759059982791053,0
12459,0.18157181571815717,0.0,0.000741452258283131,0.054619835167103774,0
12460,0.3834688346883468,0.0,0.0005316853769439079,0.11514698748189281,0
12461,0.8739837398373984,0.0025188916876574307,0.0013533257109218228,0.2637252329372326,0
12462,0.975609756097561,0.0025188916876574307,0.0019490859922666629,0.2943321898715503,0
12463,0.9295392953929539,0.007556675062972292,0.002203989463529947,0.2830809240420783,0
12464,0.9878048780487805,0.017632241813602016,0.0019859771061565613,0.3055547797426664,0
12465,0.978319783197832,0.0025188916876574307,0.0012142202596602239,0.2949982248551103,0
12466,0.0772357723577235,0.0,8.833500022256214e-05,0.02318839870736156,0
12467,0.4281842818428184,0.0,0.00021328188506693373,0.12849794092985892,0
12468,0.7466124661246613,0.010075566750629723,0.0060244371600281,0.23022641064471883,0
12469,0.2926829268292682,0.0025188916876574307,0.005038593591162689,0.09007204261084172,0
12470,0.06639566395663954,0.0,0.00034328774723903845,0.019987356736439667,0
12471,0.9986449864498645,0.1964735516372796,0.06563668297310842,0.41095760834822087,0
12472,0.9579945799457995,0.04534005037783375,0.029364472543303943,0.3159412936813175,0
12473,0.962059620596206,0.010075566750629723,0.006464321808774927,0.2949485339159316,0
12474,0.978319783197832,0.07556675062972293,0.02040262560923309,0.3353598353960577,0
12475,0.9281842818428184,0.0025188916876574307,0.0018834671142657084,0.28009142381952734,0
12476,0.9796747967479675,0.05541561712846347,0.023180069863162876,0.3262462615612545,0
12477,0.9701897018970189,0.020151133501259445,0.03329960134273142,0.30779239758828164,0
12478,0.9959349593495935,0.0,0.0011136977231481226,0.2990032273495077,0
12479,0.986449864498645,0.0,0.0008610937870338083,0.29610717810700027,0
12480,0.9634146341463414,0.015113350125944586,0.008971307878683752,0.2983753268826115,0
12481,0.9701897018970189,0.035264483627204024,0.020299047976023072,0.3127489619779123,0
12482,0.22086720867208665,0.07052896725440806,0.03890887385686412,0.10930642100020285,0
12483,0.978319783197832,0.04534005037783375,0.008405835760301055,0.31784712730032666,0
12484,0.9566395663956639,0.027707808564231738,0.010458285857513901,0.3029374313723178,0
12485,0.2845528455284553,0.0,0.0011582265787828134,0.08559749897429314,0
12486,0.4159891598915989,0.0,0.0016989129933098308,0.12513653056614163,0
12487,0.010840108401083959,0.0,0.00046376696379398327,0.003344785913083984,0
12488,0.9878048780487805,0.005037783375314861,0.0021282362056224617,0.29928600234341607,0
12489,0.5460704607046071,0.0,0.0005452854848249569,0.1639301953083471,0
12490,0.994579945799458,0.05037783375314861,0.016130729887239008,0.3267890465938595,0
12491,0.948509485094851,0.0,0.0007513731099258285,0.28470312015044047,0
12492,0.9159891598915989,0.005037783375314861,0.0011699049322893662,0.277549620641595,0
12493,0.7764227642276422,0.0025188916876574307,0.000707583390589021,0.2343277917902392,0
12494,0.9796747967479675,0.020151133501259445,0.003071390546972358,0.3045922838844144,0
12495,0.13279132791327908,0.0,0.0005821930239659195,0.039953836978776906,0
12496,0.1612466124661246,0.0025188916876574307,8.399873394164798e-05,0.04965022933045442,0
12497,0.8902439024390244,0.005037783375314861,0.010258472678319506,0.2716437569550287,0
12498,0.9728997289972899,0.005037783375314861,0.0006582419363925583,0.294520458774123,0
12499,0.24254742547425467,0.0,0.0006418495358306176,0.07289259754944252,0
12500,0.9701897018970189,0.04534005037783375,0.00977673648986143,0.31568228305599483,0
12501,0.5447154471544715,0.0,0.003558432091524126,0.16412632056464627,0
12502,0.8712737127371274,0.010075566750629723,0.0061117045189314975,0.26764223810023935,0
12503,0.2100271002710027,0.0,0.0018446378207502495,0.06337705764545086,0
12504,0.9769647696476965,0.007556675062972292,0.0012747637350823816,0.2971227211728116,0
12505,0.44715447154471544,0.0,0.001564094532575954,0.1344591603699298,0
12506,0.6856368563685638,0.0,0.00011588014625700557,0.20571423293982052,0
12507,0.8197831978319783,0.007556675062972292,0.0030240693986567754,0.250318110760811,0
12508,0.9661246612466124,0.0025188916876574307,0.0006493230250647689,0.29122670882282536,0
12509,0.6165311653116532,0.0,0.0002850602322169145,0.18501636163993931,0
12510,0.8075880758807588,0.020151133501259445,0.008500182402413067,0.25405202599533994,0
12511,0.4200542005420054,0.0,0.005060734829597053,0.12702840712852104,0
12512,0.9119241192411924,0.0025188916876574307,0.0002218722913734417,0.2748810560744611,0
12513,0.8482384823848239,0.0,0.0010008562483379698,0.25467171596511473,0
12514,0.6395663956639566,0.0025188916876574307,0.0026195154649487603,0.19365326763600543,0
12515,0.5230352303523036,0.0,0.0006253914342644205,0.15703564739254394,0
12516,0.8956639566395663,0.007556675062972292,0.004345579398267497,0.27334664040300954,0
12517,0.9634146341463414,0.010075566750629723,0.004106132088255502,0.29488340003686836,0
12518,1.0,0.010075566750629723,0.003373648017053352,0.30571251297872554,0
12519,0.9146341463414634,0.0025188916876574307,0.0011885147417449561,0.27588739269461676,0
12520,0.8943089430894309,0.010075566750629723,0.004321992737739495,0.27419486484969197,0
12521,0.8075880758807588,0.0,0.000980144006746179,0.24247245156557684,0
12522,0.948509485094851,0.0025188916876574307,0.00031170198944283415,0.2858746317701725,0
12523,0.975609756097561,0.05541561712846347,0.007176520694912951,0.32182603953248257,0
12524,0.989159891598916,0.04030226700251889,0.01827006956258078,0.3205531148934504,0
12525,0.32655826558265577,0.005037783375314861,0.0015945305227976735,0.10080527746701369,0
12526,1.0,0.005037783375314861,0.0021578016575377855,0.302950452019165,0
12527,0.8902439024390244,0.010075566750629723,0.0012032481919494258,0.27235160374541206,0
12528,0.989159891598916,0.012594458438287152,0.003170943993671679,0.3036793854975527,0
12529,0.28590785907859073,0.0,0.00051498089661175,0.08587535390289958,0
12530,0.9200542005420054,0.020151133501259445,0.006169833482447237,0.28732579360972077,0
12531,0.981029810298103,0.0025188916876574307,0.003170484086641885,0.296202485750588,0
12532,0.9607046070460704,0.0,0.0005697591089104195,0.2883253339356032,0
12533,0.15040650406504064,0.0025188916876574307,0.0022419482187390105,0.046829786707088705,0
12534,0.8238482384823849,0.0,0.0017841600463323482,0.24751130355398193,0
12535,0.8766937669376693,0.0025188916876574307,0.0011717774109106702,0.26450193140731165,0
12536,0.943089430894309,0.005037783375314861,0.02069397671260755,0.2895845162984716,0
12537,0.44715447154471544,0.0,0.0011990269024259603,0.1343861468438998,0
12538,0.962059620596206,0.0025188916876574307,0.0010471097553343878,0.2900867539737574,0
12539,0.9715447154471545,0.015113350125944586,0.018415662988012685,0.3027032222947212,0
12540,0.9742547425474255,0.08060453400503778,0.036548713106217004,0.33988843238798994,0
12541,0.9607046070460704,0.005037783375314861,0.0016067673348404048,0.2910516272684467,0
12542,0.3455284552845528,0.0025188916876574307,0.0007866545492114483,0.10507531333903684,0
12543,0.3943089430894309,0.0,0.0016052397864914465,0.11861373088412755,0
12544,0.9525745257452575,0.0,0.0006073236580939449,0.285893822455196,0
12545,0.8997289972899729,0.0025188916876574307,0.001638320242134481,0.27150580907924743,0
12546,0.9376693766937669,0.0025188916876574307,0.0019029474620276938,0.28294084834436434,0
12547,0.7330623306233062,0.005037783375314861,0.0006251943312516517,0.2225626297408996,0
12548,0.7764227642276422,0.0,0.0001515229410660349,0.23295713385650588,0
12549,0.22086720867208665,0.012594458438287152,0.0025832485105992966,0.07307404152288943,0
12550,0.8943089430894309,0.0,0.0015799120493506524,0.26860866533669936,0
12551,0.5162601626016261,0.0,0.00027109876881245597,0.15493226853425032,0
12552,0.948509485094851,0.0025188916876574307,0.0007142848930231611,0.2859551483508886,0
12553,0.9905149051490515,0.027707808564231738,0.00756514213508882,0.31252140425384906,0
12554,0.3929539295392953,0.0,0.0007646775632877243,0.11803911437444614,0
12555,0.0772357723577235,0.0,0.00020741807043706112,0.02321221532140446,0
12556,0.9336043360433605,0.0025188916876574307,0.0009867633829249989,0.28153809933342183,0
12557,0.9796747967479675,0.017632241813602016,0.03073688439596221,0.30886593681038366,0
12558,0.9905149051490515,0.0,0.00043857062866170174,0.29724218567044774,0
12559,0.5799457994579946,0.0025188916876574307,0.0009177773284559098,0.17542674114691828,0
12560,0.994579945799458,0.005037783375314861,0.0035003195532594513,0.30159293933814674,0
12561,0.5907859078590786,0.0,0.0003874716726013836,0.17731326669224384,0
12562,0.9905149051490515,0.020151133501259445,0.008153445352450573,0.30886072736583525,0
12563,0.44715447154471544,0.0,0.00040453750845695114,0.13422724896510602,0
12564,0.6476964769647697,0.0,0.0007456242720534044,0.1944580679438416,0
12565,0.6097560975609756,0.0,0.000234831814462992,0.18297379563118527,0
12566,0.8848238482384824,0.0,0.00057274850460408,0.26556170417246555,0
12567,0.9701897018970189,0.035264483627204024,0.022513943806259564,0.3131919411439596,0
12568,0.12737127371273704,0.0,0.00011013130838458148,0.03823340837549803,0
12569,0.9986449864498645,0.07808564231738035,0.006770061432081503,0.33999032938006585,0
12570,0.0772357723577235,0.0,0.00012248309718476121,0.023195228326754,0
12571,0.9471544715447154,0.0025188916876574307,0.00084862702147618,0.2855755127115385,0
12572,0.989159891598916,0.0025188916876574307,0.0016712200200158108,0.29834165732750667,0
12573,0.6937669376693767,0.010075566750629723,0.0011735184875234614,0.21340256837363256,0
12574,0.5731707317073171,0.0,0.0003539641604306832,0.17202201234428127,0
12575,0.38211382113821135,0.0025188916876574307,0.0010181520377084343,0.11609722259283381,0
12576,0.9525745257452575,0.017632241813602016,0.0035146259469362546,0.2952914038197655,0
12577,0.9539295392953929,0.017632241813602016,0.002711480445656482,0.29553727878455016,0
12578,0.9728997289972899,0.007556675062972292,0.007620495231174731,0.2971723552769081,0
12579,0.8956639566395663,0.0,0.000718555458299819,0.26884289808352985,0
12580,0.6666666666666667,0.0025188916876574307,0.0017245692354719065,0.2016043596909231,0
12581,0.9471544715447154,0.0,0.0003198981897238045,0.28421032110135935,0
12582,0.6775067750677507,0.007556675062972292,0.00324801127166429,0.2076799723061442,0
12583,0.997289972899729,0.0654911838790932,0.023725437474243154,0.336677671304314,0
12584,0.9959349593495935,0.020151133501259445,0.003835624628481352,0.309623179481204,0
12585,0.6842818428184282,0.0025188916876574307,0.0033460700205167806,0.20721321269346055,0
12586,0.978319783197832,0.007556675062972292,0.0033831418121683843,0.29795090085326936,0
12587,0.9905149051490515,0.0,0.0002316781662586908,0.29720080717796715,0
12588,0.948509485094851,0.007556675062972292,0.0015699747724568906,0.2886451780144328,0
12589,0.962059620596206,0.017632241813602016,0.0077078939920866415,0.29897558588408013,0
12590,0.7154471544715447,0.0025188916876574307,0.016197449257061257,0.2191330820367044,0
12591,0.5718157181571816,0.005037783375314861,0.002216094873564166,0.17450682610952473,0
12592,0.8766937669376693,0.010075566750629723,0.004237238442248899,0.26889336114506546,0
12593,0.8536585365853658,0.005037783375314861,0.0006818942979248172,0.25875283152285217,0
12594,0.9498644986449865,0.035264483627204024,0.008355788020308837,0.30426274901115974,0
12595,0.31707317073170727,0.0,0.00048630240825388576,0.09521921170116296,0
12596,0.9322493224932249,0.0025188916876574307,0.001010678548474283,0.281136378301491,0
12597,0.975609756097561,0.007556675062972292,0.0062551790869761386,0.29771230017814965,0
12598,0.9878048780487805,0.02518891687657431,0.0074425112106444825,0.31042442409505017,0
12599,0.962059620596206,0.030226700251889168,0.0037675748133229148,0.30448475126747093,0
12600,0.962059620596206,0.05037783375314861,0.008279919785643903,0.3154627870125649,0
12601,0.7439024390243902,0.012594458438287152,0.0011141412049268525,0.22969078916744604,0
12602,0.9214092140921409,0.0,0.0002466579952291216,0.2764720958266881,0
12603,0.9715447154471545,0.0,0.0012093091095920672,0.29170527645606475,0
12604,0.8943089430894309,0.0025188916876574307,0.00041265158248260115,0.26963465908715445,0
12605,0.49186991869918695,0.007556675062972292,0.0020203058808804654,0.15174337431741833,0
12606,0.0772357723577235,0.0,2.9647578170644227e-05,0.023176661222951176,0
12607,0.9200542005420054,0.0,0.0025895393817568346,0.276534168038953,0
12608,0.45257452574525736,0.0,0.0006781000649290175,0.13590797773656302,0
12609,0.8956639566395663,0.020151133501259445,0.005638640863035251,0.27990248191510664,0
12610,0.9701897018970189,0.010075566750629723,0.0034437017128416056,0.29678343428698883,0
12611,0.9308943089430894,0.0,0.0019552126109135606,0.2796593352051095,0
12612,0.9010840108401084,0.0,0.0011515579268508015,0.2705555148374027,0
12613,0.924119241192412,0.022670025188916875,0.01122192862998459,0.29081517067817897,0
12614,0.6246612466124661,0.0,0.000513535474518112,0.18750108107864347,0
12615,0.9986449864498645,0.017632241813602016,0.009424858336315884,0.3102945885090236,0
12616,0.8726287262872628,0.005037783375314861,0.0018530146987929244,0.2646781125135949,0
12617,0.962059620596206,0.0,0.0005791215020169387,0.2887337104792652,0
12618,0.9715447154471545,0.0,0.0002863906775531041,0.2915206927696569,0
12619,0.9796747967479675,0.022670025188916875,0.006206166137800957,0.3064786848464089,0
12620,0.981029810298103,0.005037783375314861,0.0021951691037085425,0.2972668685978301,0
12621,0.9986449864498645,0.08564231738035265,0.040690044507502805,0.3505526635266363,0
12622,0.6869918699186992,0.0,0.00029097332259997926,0.20615575564012975,0
12623,0.6273712737127372,0.015113350125944586,0.006151075845732071,0.19699827234593983,0
12624,0.8577235772357723,0.0025188916876574307,0.0010482266724067444,0.2587861643490417,0
12625,0.7140921409214092,0.007556675062972292,0.00847859962251488,0.21970169973241188,0
12626,0.9701897018970189,0.020151133501259445,0.010869459167400737,0.3033063691532155,0
12627,0.986449864498645,0.015113350125944586,0.007351252515732515,0.3049618849157123,0
12628,0.9959349593495935,0.005037783375314861,0.0012869348461208568,0.30155676646175966,0
12629,0.47831978319783197,0.0025188916876574307,0.002554570022241432,0.1452662948076266,0
12630,0.9878048780487805,0.0025188916876574307,0.0020826068581664787,0.2980174306300961,0
12631,0.924119241192412,0.012594458438287152,0.00571372068564911,0.28467574571399695,0
12632,0.29539295392953924,0.0025188916876574307,0.0013171901585808713,0.09014077005440665,0
12633,0.9214092140921409,0.015113350125944586,0.009321674909131404,0.28584377427244084,0
12634,0.2750677506775068,0.0025188916876574307,0.0007999918530754722,0.08393976941769583,0
12635,0.8794037940379403,0.007556675062972292,0.004808426548001892,0.26856116105246863,0
12636,0.0,0.0,0.00022675059093947014,4.535011818789403e-05,0
12637,0.9105691056910569,0.027707808564231738,0.013694323121152485,0.2897635006136634,0
12638,0.9566395663956639,0.0025188916876574307,0.0015087250112389779,0.28855306076477566,0
12639,0.6775067750677507,0.005037783375314861,0.0021507552248312997,0.2062010752529489,0
12640,0.9688346883468835,0.005037783375314861,0.0019244316904194958,0.2935541845298064,0
12641,0.8455284552845529,0.0,0.0003004999682171392,0.2537186365790093,0
12642,0.967479674796748,0.005037783375314861,0.0016594595402539376,0.2930946860347326,0
12643,0.8279132791327913,0.027707808564231738,0.01371092904997826,0.26497007383194887,0
12644,0.8252032520325203,0.007556675062972292,0.0031463225423266398,0.2519685776497076,0
12645,0.9552845528455285,0.017632241813602016,0.00580854366004198,0.2965631954924679,0
12646,0.994579945799458,0.0025188916876574307,0.002207586593512978,0.3000749469023687,0
12647,0.9715447154471545,0.08816120906801007,0.029436349441960302,0.3414312890565434,0
12648,0.7913279132791328,0.007556675062972292,0.0018216424692605532,0.24154104000907808,0
12649,0.8563685636856369,0.017632241813602016,0.003764174786352653,0.26647952496976257,0
12650,0.997289972899729,0.0,0.0005116301453946799,0.29928931789899765,0
12651,0.5474254742547425,0.007556675062972292,0.0006156184098812997,0.16812910348988516,0
12652,0.5528455284552846,0.0025188916876574307,0.0016656518599050916,0.16744623475239512,0
12653,0.7994579945799458,0.005037783375314861,0.006829422289427049,0.24372217451952657,0
12654,0.986449864498645,0.010075566750629723,0.000983921814490915,0.30116952708780653,0
12655,0.42682926829268286,0.0,0.00042442848749553853,0.12813366618530397,0
12656,0.978319783197832,0.017632241813602016,0.010520176203523314,0.30441609110685525,0
12657,0.986449864498645,0.007556675062972292,0.002694118955281761,0.300252120672136,0
12658,0.975609756097561,0.0,0.0011220089001865415,0.2929073286093056,0
12659,0.9607046070460704,0.0,0.00014574125269148271,0.2882405303643594,0
12660,0.986449864498645,0.0,0.0003977374545164266,0.2960145068404968,0
12661,0.41056910569105687,0.0,0.0002612436181740147,0.12322298043095187,0
12662,1.0,0.047858942065491177,0.011473152845009525,0.3262241016017475,0
12663,0.1544715447154471,0.0025188916876574307,0.0003883750614099074,0.047678584270744825,0
12664,0.9905149051490515,0.02518891687657431,0.009965347647830133,0.3117419995125686,0
12665,0.5609756097560976,0.005037783375314861,0.0005102504243052981,0.17091362469934776,0
12666,0.4674796747967479,0.0,0.00204571574427658,0.1406530455878797,0
12667,0.9227642276422764,0.0,0.0010137336451722,0.2770320150217173,0
12668,0.9850948509485095,0.022670025188916875,0.01879332878572882,0.3106221336361571,0
12669,0.7967479674796748,0.005037783375314861,0.004502292718669777,0.24244374047529382,0
12670,0.9878048780487805,0.015113350125944586,0.006171525283306836,0.3051324435342678,0
12671,0.1802168021680216,0.0,0.0043026454345111275,0.05492556973730871,0
12672,0.5542005420054201,0.0025188916876574307,0.0007130201486912278,0.16766221247519303,0
12673,0.994579945799458,0.005037783375314861,0.0020154932823186933,0.3012959740839586,0
12674,0.948509485094851,0.007556675062972292,0.0032319145256215023,0.28897756596506574,0
12675,0.2506775067750677,0.0025188916876574307,0.0015695148654270967,0.07677660084943445,0
12676,0.967479674796748,0.02518891687657431,0.0046650012557104435,0.3037713611284536,0
12677,0.24932249322493216,0.0025188916876574307,0.0006441162204774591,0.07618501705540386,0
12678,0.9444444444444444,0.05037783375314861,0.0563028533781896,0.31978282088554555,0
12679,0.9214092140921409,0.007556675062972292,0.0018233178448690882,0.28056576532810223,0
12680,1.0,0.007556675062972292,0.001441907089910346,0.3040667189494682,0
12681,0.981029810298103,0.11083123425692695,0.050697079442533544,0.3598639761064011,0
12682,0.9959349593495935,0.12846347607052896,0.03947145513105954,0.37090651686635445,0
12683,0.9959349593495935,0.05037783375314861,0.02084993447146088,0.3281393915757445,0
12684,0.9905149051490515,0.015113350125944586,0.003746074159680049,0.30546036143962374,0
12685,0.9634146341463414,0.012594458438287152,0.004697835332587517,0.29626118652956346,0
12686,0.497289972899729,0.0,0.00028798392690631875,0.14924458865529994,0
12687,0.34959349593495925,0.0025188916876574307,0.0035083679262808446,0.10683916820957265,0
12688,0.8468834688346883,0.0,0.008000509839793028,0.2556651426183651,0
12689,0.9661246612466124,0.0025188916876574307,0.0020443852989403904,0.2915057212776005,0
12690,0.7222222222222222,0.0,0.0006341132425794411,0.21679348931518252,0
12691,0.9634146341463414,0.015113350125944586,0.0019175659354747153,0.2969645784939697,0
12692,0.1382113821138211,0.0,0.00017739271149194334,0.041498893176444715,0
12693,0.8292682926829269,0.015113350125944586,0.002792407657649149,0.2568956443993802,0
12694,0.9065040650406504,0.005037783375314861,0.0030229032058312266,0.2750746918410188,0
